800 0 22 71 21 118
1000 0 22 71 21 118
1250 0 22 71 21 117
1600 0 22 71 21 114
2000 0 22 71 21 114
31 0 22 55 22 119
40 0 22 55 22 121
50 0 22 55 22 123
63 0 22 55 22 126
80 0 22 55 22 127
100 0 22 55 22 128
125 0 22 55 22 127
160 0 22 55 22 126
200 0 22 55 22 126
250 0 22 55 22 126
315 0 22 55 22 125
400 0 22 55 22 123
500 0 22 55 22 122
630 0 22 55 22 118
31 0 22 39 25 121
40 0 22 39 25 123
50 0 22 39 25 126
63 0 22 39 25 128
80 0 22 39 25 130
100 0 22 39 25 130
125 0 22 39 25 129
160 0 22 39 25 127
200 0 22 39 25 125
250 0 22 39 25 125
315 0 22 39 25 124
400 0 22 39 25 123
500 0 22 39 25 122
630 0 22 39 25 117
31 0 22 31 27 120
40 0 22 31 27 123
50 0 22 31 27 126
63 0 22 31 27 129
80 0 22 31 27 130
100 0 22 31 27 130
125 0 22 31 27 128
160 0 22 31 27 125
200 0 22 31 27 123
250 0 22 31 27 123
315 0 22 31 27 123
400 0 22 31 27 122
500 0 22 31 27 120
630 0 22 31 27 116
40 20 22 71 29 125
50 20 22 71 29 126
63 20 22 71 29 127
80 20 22 71 29 128
100 20 22 71 29 128
125 20 22 71 29 128
160 20 22 71 29 127
200 20 22 71 29 126
250 20 22 71 29 127
315 20 22 71 29 126
400 20 22 71 29 124
500 20 22 71 29 122
630 20 22 71 29 120
800 20 22 71 29 115
1000 20 22 71 29 113
40 20 22 55 31 122
50 20 22 55 31 124
63 20 22 55 31 126
80 20 22 55 31 128
100 20 22 55 31 129
125 20 22 55 31 128
160 20 22 55 31 126
200 20 22 55 31 124
250 20 22 55 31 123
315 20 22 55 31 123
400 20 22 55 31 122
500 20 22 55 31 120
630 20 22 55 31 118
31 20 22 39 34 120
40 20 22 39 34 122
50 20 22 39 34 125
63 20 22 39 34 127
80 20 22 39 34 129
100 20 22 39 34 129
125 20 22 39 34 128
160 20 22 39 34 125
200 20 22 39 34 122
250 20 22 39 34 121
315 20 22 39 34 121
400 20 22 39 34 120
500 20 22 39 34 118
630 20 22 39 34 116
31 20 22 31 37 120
40 20 22 31 37 123
50 20 22 31 37 126
63 20 22 31 37 129
80 20 22 31 37 130
100 20 22 31 37 130
125 20 22 31 37 128
160 20 22 31 37 125
200 20 22 31 37 123
250 20 22 31 37 121
315 20 22 31 37 121
400 20 22 31 37 120
500 20 22 31 37 118
630 20 22 31 37 115
50 40 22 71 40 126
63 40 22 71 40 129
80 40 22 71 40 130
100 40 22 71 40 131
125 40 22 71 40 131
160 40 22 71 40 129
200 40 22 71 40 126
250 40 22 71 40 124
315 40 22 71 40 124
400 40 22 71 40 121
500 40 22 71 40 121
630 40 22 71 40 118
800 40 22 71 40 112
1000 40 22 71 40 113
1250 40 22 71 40 114
1600 40 22 71 40 112
2000 40 22 71 40 109
40 40 22 55 42 123
50 40 22 55 42 127
63 40 22 55 42 129
80 40 22 55 42 131
100 40 22 55 42 132
125 40 22 55 42 131
160 40 22 55 42 128
200 40 22 55 42 124
250 40 22 55 42 122
315 40 22 55 42 122
400 40 22 55 42 120
500 40 22 55 42 120
630 40 22 55 42 117
800 40 22 55 42 112
31 40 22 39 47 122
40 40 22 39 47 123
50 40 22 39 47 127
63 40 22 39 47 129
80 40 22 39 47 130
100 40 22 39 47 129
125 40 22 39 47 128
160 40 22 39 47 125
200 40 22 39 47 121
250 40 22 39 47 119
315 40 22 39 47 120
400 40 22 39 47 119
500 40 22 39 47 117
630 40 22 39 47 114
800 40 22 39 47 113
25 40 22 31 50 120
31 40 22 31 50 123
40 40 22 31 50 126
50 40 22 31 50 128
63 40 22 31 50 130
80 40 22 31 50 130
100 40 22 31 50 129
125 40 22 31 50 128
160 40 22 31 50 125
200 40 22 31 50 122
250 40 22 31 50 120
315 40 22 31 50 120
400 40 22 31 50 118
500 40 22 31 50 115
630 40 22 31 50 112
40 53 22 71 51 127
50 53 22 71 51 129
63 53 22 71 51 131
80 53 22 71 51 133
100 53 22 71 51 134
125 53 22 71 51 133
160 53 22 71 51 130
200 53 22 71 51 125
250 53 22 71 51 123
315 53 22 71 51 123
400 53 22 71 51 120
500 53 22 71 51 118
630 53 22 71 51 116
800 53 22 71 51 114
1000 53 22 71 51 111
